baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	tx_name
2949.741093956	-0.30792666630526755	0.11177397359199318	-2.7549048889438925	0.005870919923887458	0.023841065100833114	l(2)gl-RB
8.9690817455	0.9580041444829187	0.7848701554947173	1.220589339237994	0.2222415447640048	0.40191999525313676	Ir21a-RB
208.70627504700002	0.18866773527685565	0.2170574897512358	0.8692062895092129	0.384734307898617	0.5828555966314108	Cda5-RA
608.274346174	-0.0029124520936729533	0.15643835425869523	-0.018617250913140898	0.98514644098239	0.9934330561753419	dbr-RF
298.983293103	-0.34003309442563195	0.18014983960052697	-1.8875015108513997	0.05909290332418504	0.15420078747560212	dbr-RC
231.5517183275	0.47192914278407067	0.19404510594403726	2.432058981792488	0.015013262293440709	0.05202752647312172	asRNA:CR44987-RA
1247.187990038	-0.327670688003975	0.12365187726037388	-2.6499451141691805	0.008050484807390713	0.031191386569899757	galectin-RA
180.933194763	0.7103070974140873	0.203355063285735	3.4929403081349983	4.7773328571115465e-4	0.002779050449650261	net-RC
453.4034179345	-0.6137420805798408	0.14902888565272918	-4.1182759831540166	3.81717387562839e-5	2.926382048118447e-4	Zir-RA
218.373779603	-0.11521595437815887	0.2032583690870627	-0.566844823638272	0.5708196140614479	0.7416361398983001	CG11377-RA
246.486648225	-0.4612259681833303	0.18949625829983413	-2.433958181134883	0.014934720437013955	0.05182047292574641	Nhe1-RB
2961.468682226	-0.019536927006625255	0.11679641119284845	-0.16727335032894847	0.8671549720461941	0.9350939810671512	Sam-S-RH
1521.6344104304999	-0.5552318974241524	0.11615592553383801	-4.780056590934784	1.7524585889989467e-6	1.8349794238226948e-5	Sam-S-RF
1608.0452129999999	0.7062781782486646	0.11818671651478513	5.975952281915788	2.2874995621440893e-9	4.537696973154894e-8	CG4822-RA
1221.668660615	-0.3026762058047921	0.1258989218247547	-2.404120713806453	0.016211419103224545	0.055190903259015774	CG3164-RB
210.572464437	1.4713142161071524	0.19442299428196483	7.567593645705081	3.8020108675263526e-14	1.490532412141137e-12	Gs1-RD
569.448512341	0.016160749940151292	0.14199747850299357	0.11381011909877395	0.9093883168371567	0.9580310948646155	ovm-RB
193.544859774	-0.275567924575553	0.19345155026543606	-1.4244803114652975	0.15430748047942427	0.31102131543026257	CG31975-RB
104.9596199885	-0.10248583823112202	0.25106511018006616	-0.4082042230305049	0.6831237480289748	0.8209791724096586	CG11454-RA
45.8560460995	0.042495273918961796	0.3575760866857222	0.11884260581528033	0.9054000532935362	0.956382781029287	ND-15-RA
49.9141976605	0.05569410569737208	0.3588907362878435	0.15518401581896327	0.8766762491591251	0.9401894472125643	CG33635-RA
5064.124711378	0.5852883571390322	0.10989003740053087	5.326127563372771	1.0032868393192839e-7	1.4662877623408333e-6	spen-RA
2413.2302333645002	1.0807611855854224	0.11091509452413012	9.744040612527249	1.956178298573233e-22	2.101494400752959e-20	spen-RH
261.879895079	-0.06214105322220719	0.1831576711583544	-0.339276279443853	0.7344016103088025	0.8549903440272654	Tbc1d15-17-RB
241.55719624149998	-0.10240445127600332	0.18891363531915606	-0.5420701957431412	0.5877701496422079	0.7541463595492991	Tbc1d15-17-RA
18.1025756805	1.385439401643039	0.5753406725510968	2.4080331319180224	0.016038725399401016	0.05482327954704347	lncRNA:CR44218-RA
77.54269577150001	-0.19670127658559813	0.28492007637934424	-0.6903735218844632	0.48995932341099796	0.6762521011994357	Rpp30-RA
77.906473452	0.026669133771598606	0.2793296536537178	0.09547548361857801	0.9239371625276483	0.9656106390939618	CG17075-RA
144.957279909	0.11754165122722253	0.2151270363194773	0.546382515364855	0.5848030263539832	0.7522924160974399	mbm-RA
211.7426065875	-0.36962467601511023	0.19082277505960443	-1.9370050346435648	0.05274472793888202	0.141257888969162	CG17078-RB
191.11078842450002	-0.9506356348945973	0.19927921355785744	-4.770370265529957	1.8388758930704507e-6	1.9157659178184845e-5	smo-RA
49.382226591999995	-0.2502014453719256	0.36343085003023157	-0.6884430569147141	0.4911738174509033	0.6772005067628731	CG3625-RB
1539.9238516005	-0.8195453578476082	0.24142250624056655	-3.39465185168349	6.871592113112616e-4	0.003802127756499502	CG3625-RA
12.8360105415	-0.14561563738080413	0.6597905704347412	-0.22069978551657207	0.8253261984768374	0.911742714959313	CG11562-RA
